建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,西武池袋線 椎名町駅 19階建 築1年,西武池袋線/椎名町駅 歩4分,椎名町,16.6,2.0,18.6
賃貸マンション,西武池袋線 椎名町駅 19階建 築1年,西武池袋線/椎名町駅 歩4分,椎名町,17.0,2.0,19.0
賃貸マンション,西武池袋線 椎名町駅 19階建 築1年,西武池袋線/椎名町駅 歩4分,椎名町,17.8,2.0,19.8
賃貸マンション,東武東上線 ときわ台駅 4階建 築3年,東武東上線/ときわ台駅 歩2分,ときわ台,10.5,1.0,11.5
賃貸マンション,エスジーコートときわ台,東武東上線/ときわ台駅 歩2分,ときわ台,10.5,1.0,11.5
賃貸マンション,グランドコンシェルジュ浅草橋,都営浅草線/浅草橋駅 歩3分,浅草橋,19.4,1.5,20.9
賃貸マンション,ＭＤＭ駒沢大学,東急田園都市線/駒沢大学駅 歩6分,駒沢大学,18.4,1.5,19.9
賃貸マンション,東急田園都市線 駒沢大学駅 4階建 築6年,東急田園都市線/駒沢大学駅 歩6分,駒沢大学,18.4,1.5,19.9
賃貸マンション,東急田園都市線 駒沢大学駅 4階建 築6年,東急田園都市線/駒沢大学駅 歩6分,駒沢大学,18.4,1.5,19.9
賃貸アパート,リヴィコート下落合,西武新宿線/下落合駅 歩1分,下落合,14.4,1.0,15.4
賃貸マンション,東急世田谷線 松原駅 4階建 築3年,東急世田谷線/松原駅 歩4分,松原,14.8,0.7,15.5
賃貸マンション,東急世田谷線 松原駅 4階建 築3年,東急世田谷線/松原駅 歩4分,松原,14.8,0.8,15.600000000000001
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,13.8,1.0,14.8
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,14.2,1.0,15.2
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,14.4,1.0,15.4
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,14.6,1.0,15.6
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,14.8,1.0,15.8
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,14.8,1.0,15.8
賃貸マンション,Ｃｈｅｒｂｏｕｒｇ　Ｆｕｃｈｕ,京王線/府中駅 歩4分,府中,15.0,1.0,16.0
賃貸マンション,京成押上線 京成曳舟駅 3階建 築10年,京成押上線/京成曳舟駅 歩4分,京成曳舟,10.0,0.3,10.3
賃貸マンション,N．cuore,東急田園都市線/桜新町駅 歩3分,桜新町,19.5,0.0,19.5
賃貸アパート,都営浅草線 馬込駅 3階建 新築,都営浅草線/馬込駅 歩2分,馬込,11.3,0.3,11.600000000000001
賃貸アパート,都営浅草線 馬込駅 3階建 新築,都営浅草線/馬込駅 歩2分,馬込,11.5,0.3,11.8
賃貸マンション,東急田園都市線 池尻大橋駅 12階建 築2年,東急田園都市線/池尻大橋駅 歩4分,池尻大橋,18.45,0.8,19.25
賃貸マンション,東急田園都市線 池尻大橋駅 12階建 築2年,東急田園都市線/池尻大橋駅 歩4分,池尻大橋,19.55,0.8,20.35
賃貸マンション,ＪＲ中央線 東中野駅 5階建 築6年,ＪＲ中央線/東中野駅 歩2分,東中野,17.5,1.2,18.7
賃貸マンション,ＪＲ中央線 東中野駅 5階建 築6年,ＪＲ中央線/東中野駅 歩2分,東中野,17.5,1.2,18.7
賃貸マンション,都営新宿線 森下駅 11階建 築3年,都営新宿線/森下駅 歩5分,森下,17.8,1.2,19.0
賃貸マンション,都営新宿線 森下駅 11階建 築3年,都営新宿線/森下駅 歩5分,森下,23.3,1.2,24.5
賃貸マンション,ＪＲ総武線 小岩駅 9階建 築4年,ＪＲ総武線/小岩駅 歩4分,小岩,10.6,0.9,11.5
賃貸マンション,シュワーブ　パレ,ＪＲ総武線/小岩駅 歩4分,小岩,10.6,0.9,11.5
賃貸マンション,アーバンステージ方南町,東京メトロ丸ノ内線/方南町駅 歩3分,方南町,15.8,1.2,17.0
賃貸マンション,エスフラットIII,東急大井町線/下神明駅 歩7分,下神明,18.6,0.4,19.0
賃貸マンション,プロスタイルウェルス浅草アイル,東京メトロ日比谷線/入谷駅 歩7分,入谷,13.7,1.5,15.2
賃貸アパート,メヌエット奥沢,東急目黒線/奥沢駅 歩5分,奥沢,15.5,0.4,15.9
賃貸アパート,東急目黒線 奥沢駅 2階建 築3年,東急目黒線/奥沢駅 歩5分,奥沢,15.5,0.4,15.9
賃貸マンション,クローネ北千住,東京メトロ日比谷線/北千住駅 歩7分,北千住,16.5,0.0,16.5
賃貸マンション,プライムメゾン両国,都営大江戸線/両国駅 歩6分,両国,20.8,1.2,22.0
賃貸マンション,都営大江戸線 両国駅 7階建 築6年,都営大江戸線/両国駅 歩6分,両国,20.8,1.2,22.0
賃貸マンション,都営大江戸線 両国駅 9階建 築2年,都営大江戸線/両国駅 歩7分,両国,17.0,1.0,18.0
賃貸マンション,都営大江戸線 両国駅 9階建 築2年,都営大江戸線/両国駅 歩7分,両国,17.8,1.0,18.8
賃貸マンション,都営大江戸線 両国駅 9階建 築2年,都営大江戸線/両国駅 歩7分,両国,18.0,1.0,19.0
賃貸マンション,都営大江戸線 両国駅 9階建 築2年,都営大江戸線/両国駅 歩7分,両国,18.0,1.0,19.0
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.1,1.5,18.6
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.2,1.5,18.7
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.2,1.5,18.7
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.3,1.5,18.8
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.4,1.5,18.9
賃貸マンション,ＲＯＯＴｓ　Ｋｉｋｕｋａｗａ,都営新宿線/菊川駅 歩4分,菊川,17.5,1.5,19.0
賃貸マンション,東京メトロ有楽町線 江戸川橋駅 6階建 築6年,東京メトロ有楽町線/江戸川橋駅 歩7分,江戸川橋,22.45,2.0,24.45
賃貸マンション,東京メトロ有楽町線 江戸川橋駅 6階建 築6年,東京メトロ有楽町線/江戸川橋駅 歩7分,江戸川橋,22.9,2.0,24.9
賃貸マンション,UPPER FIELD WOOD,東京メトロ有楽町線/江戸川橋駅 歩4分,江戸川橋,17.2,1.0,18.2
賃貸マンション,UPPER FIELD WOOD,東京メトロ有楽町線/江戸川橋駅 歩4分,江戸川橋,17.4,1.0,18.4
賃貸マンション,GRAN PASEO東向島,東武伊勢崎線/東向島駅 歩4分,東向島,15.7,1.0,16.7
賃貸マンション,GRAN PASEO東向島,東武伊勢崎線/東向島駅 歩4分,東向島,15.9,1.0,16.9
賃貸アパート,小田急線 世田谷代田駅 3階建 築4年,小田急線/世田谷代田駅 歩4分,世田谷代田,15.2,1.1,16.3
賃貸アパート,小田急線 世田谷代田駅 3階建 築4年,小田急線/世田谷代田駅 歩4分,世田谷代田,15.8,1.1,16.900000000000002
賃貸マンション,ＪＲ埼京線 浮間舟渡駅 4階建 築8年,ＪＲ埼京線/浮間舟渡駅 歩7分,浮間舟渡,10.7,0.3,11.0
賃貸マンション,ＪＲ山手線 原宿駅 5階建 築8年,ＪＲ山手線/原宿駅 歩7分,原宿,32.5,0.0,32.5
賃貸マンション,パークアクシス表参道レジデンス,東京メトロ副都心線/渋谷駅 歩7分,渋谷,32.5,0.0,32.5
賃貸アパート,京王線 武蔵野台駅 3階建 築3年,京王線/武蔵野台駅 歩3分,武蔵野台,9.2,0.5,9.7
賃貸マンション,ＪＲ京浜東北線 大井町駅 11階建 築5年,ＪＲ京浜東北線/大井町駅 歩15分,大井町,17.6,1.0,18.6
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,13.3,1.2,14.5
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,14.2,1.2,15.399999999999999
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,14.8,1.2,16.0
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.1,1.2,16.3
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.1,1.2,16.3
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.3,1.2,16.5
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.3,1.2,16.5
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.4,1.2,16.6
賃貸マンション,田中コーポラス,ＪＲ総武線/新小岩駅 歩7分,新小岩,15.7,1.2,16.9
賃貸マンション,グランドミレーニア,ＪＲ山手線/池袋駅 歩6分,池袋,21.0,1.0,22.0
賃貸マンション,ラ・レコルト荻窪,ＪＲ中央線/荻窪駅 歩7分,荻窪,15.7,0.3,16.0
賃貸マンション,アンパサンド北新宿,ＪＲ総武線/大久保駅 歩7分,大久保,21.6,1.5,23.1
賃貸マンション,ＪＲ中央線 大久保駅 8階建 築2年,ＪＲ中央線/大久保駅 歩7分,大久保,21.6,1.5,23.1
賃貸マンション,ＪＲ中央線 中野駅 5階建 築5年,ＪＲ中央線/中野駅 歩5分,中野,22.5,1.5,24.0
賃貸マンション,ＪＲ中央線 中野駅 5階建 築5年,ＪＲ中央線/中野駅 歩5分,中野,23.5,1.5,25.0
賃貸マンション,都営新宿線 瑞江駅 5階建 新築,都営新宿線/瑞江駅 歩2分,瑞江,12.1,1.0,13.1
賃貸マンション,都営新宿線 瑞江駅 5階建 新築,都営新宿線/瑞江駅 歩2分,瑞江,12.1,1.0,13.1
賃貸マンション,都営新宿線 瑞江駅 5階建 新築,都営新宿線/瑞江駅 歩2分,瑞江,12.3,1.0,13.3
賃貸マンション,東急田園都市線 池尻大橋駅 5階建 築4年,東急田園都市線/池尻大橋駅 歩4分,池尻大橋,23.0,0.5,23.5
賃貸マンション,都営新宿線 一之江駅 13階建 築4年,都営新宿線/一之江駅 歩1分,一之江,18.0,1.2,19.2
賃貸マンション,都営新宿線 一之江駅 13階建 築4年,都営新宿線/一之江駅 歩1分,一之江,18.6,1.2,19.8
賃貸マンション,都営新宿線 一之江駅 13階建 築4年,都営新宿線/一之江駅 歩1分,一之江,19.8,1.2,21.0
賃貸マンション,都営新宿線 一之江駅 13階建 築4年,都営新宿線/一之江駅 歩1分,一之江,20.0,1.2,21.2
賃貸マンション,都営新宿線 一之江駅 13階建 築4年,都営新宿線/一之江駅 歩1分,一之江,20.0,1.2,21.2
賃貸マンション,ベルシード上野松が谷,東京メトロ日比谷線/入谷駅 歩6分,入谷,15.0,2.0,17.0
賃貸マンション,アジールコート品川中延,東急大井町線/荏原町駅 歩4分,荏原町,15.98,1.2,17.18
賃貸マンション,ラ　マヒナ,ＪＲ山手線/新大久保駅 歩6分,新大久保,14.8,0.6,15.4
賃貸マンション,ラ　マヒナ,ＪＲ山手線/新大久保駅 歩6分,新大久保,15.5,0.6,16.1
賃貸マンション,ＪＲ山手線 新大久保駅 3階建 新築,ＪＲ山手線/新大久保駅 歩6分,新大久保,14.8,0.6,15.4
賃貸マンション,ＪＲ山手線 新大久保駅 3階建 新築,ＪＲ山手線/新大久保駅 歩6分,新大久保,15.5,0.6,16.1
賃貸マンション,小田急線 参宮橋駅 地下1地上4階建 築9年,小田急線/参宮橋駅 歩5分,参宮橋,17.5,1.5,19.0
賃貸マンション,ＡＬＥＲＯ参宮橋,小田急線/参宮橋駅 歩5分,参宮橋,17.5,1.5,19.0
賃貸マンション,プレディアコート代々木上原,小田急線/代々木上原駅 歩4分,代々木上原,23.8,1.2,25.0
賃貸マンション,プレディアコート代々木上原,小田急線/代々木上原駅 歩4分,代々木上原,24.0,1.2,25.2
賃貸マンション,シーフォルム高田馬場2,ＪＲ山手線/高田馬場駅 歩3分,高田馬場,15.55,1.0,16.55
賃貸マンション,シーフォルム高田馬場2,ＪＲ山手線/高田馬場駅 歩3分,高田馬場,15.55,1.0,16.55
賃貸マンション,シーフォルム高田馬場2,ＪＲ山手線/高田馬場駅 歩3分,高田馬場,16.45,1.0,17.45
賃貸マンション,シーフォルム高田馬場2,ＪＲ山手線/高田馬場駅 歩3分,高田馬場,16.5,1.0,17.5
賃貸マンション,シーフォルム高田馬場2,ＪＲ山手線/高田馬場駅 歩3分,高田馬場,16.55,1.0,17.55
賃貸マンション,ＪＲ山手線 大崎駅 地下1地上4階建 築1年,ＪＲ山手線/大崎駅 歩12分,大崎,19.1,1.0,20.1
賃貸マンション,ＪＲ山手線 大崎駅 地下1地上4階建 築1年,ＪＲ山手線/大崎駅 歩12分,大崎,19.2,1.0,20.2
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,18.4,1.8,20.2
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,20.2,1.8,22.0
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,20.8,1.8,22.6
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,21.0,1.8,22.8
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,22.0,1.8,23.8
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,22.5,1.8,24.3
賃貸マンション,ＪＲ中央線 大久保駅 7階建 新築,ＪＲ中央線/大久保駅 歩6分,大久保,23.2,1.8,25.0
賃貸マンション,都営大江戸線 森下駅 6階建 築8年,都営大江戸線/森下駅 歩3分,森下,18.9,1.0,19.9
賃貸マンション,グランブルー森下,都営新宿線/森下駅 歩3分,森下,18.9,1.0,19.9
賃貸マンション,オルサス三ノ輪,東京メトロ日比谷線/三ノ輪駅 歩7分,三ノ輪,15.7,1.2,16.9
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.3,1.0,13.3
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.3,1.0,13.3
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.3,1.0,13.3
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.4,1.0,13.4
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.4,1.0,13.4
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.4,1.0,13.4
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.4,1.0,13.4
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.5,1.0,13.5
賃貸マンション,Gaia Silva,都営新宿線/瑞江駅 歩2分,瑞江,12.5,1.0,13.5
賃貸マンション,京王線 下高井戸駅 3階建 築3年,京王線/下高井戸駅 歩9分,下高井戸,17.8,2.9,20.7
賃貸アパート,京王線 国領駅 3階建 築1年,京王線/国領駅 歩9分,国領,13.5,0.6,14.1
賃貸マンション,ＲＯＪＩ　ＡＳＡＫＵＳＡＢＡＳＨＩ,ＪＲ総武線/浅草橋駅 歩2分,浅草橋,17.4,0.6,18.0
賃貸マンション,東武伊勢崎線 鐘ヶ淵駅 7階建 築3年,東武伊勢崎線/鐘ヶ淵駅 歩5分,鐘ヶ淵,14.95,2.0,16.95
賃貸マンション,クレヴィア新御徒町,都営大江戸線/新御徒町駅 歩5分,新御徒町,20.3,1.5,21.8
賃貸アパート,ｂｅｌｌａ　ｆｏｒｅｓｔａ（ベラ　フォレスタ）,東京メトロ有楽町線/月島駅 歩2分,月島,15.7,0.5,16.2
賃貸マンション,エフプレスト入谷,東京メトロ日比谷線/入谷駅 歩6分,入谷,14.0,1.0,15.0
賃貸マンション,エフプレスト入谷,東京メトロ日比谷線/入谷駅 歩6分,入谷,14.0,1.0,15.0
賃貸マンション,グレイシャスＫ駒沢,東急田園都市線/駒沢大学駅 歩6分,駒沢大学,16.0,1.5,17.5
賃貸マンション,ＪＰ　ｎｏｉｅ　阿佐ヶ谷,ＪＲ総武線/阿佐ケ谷駅 歩2分,阿佐ケ谷,17.3,1.5,18.8
賃貸マンション,ＪＰ　ｎｏｉｅ　阿佐ヶ谷,ＪＲ総武線/阿佐ケ谷駅 歩2分,阿佐ケ谷,17.5,1.5,19.0
賃貸マンション,西武多摩湖線 国分寺駅 5階建 築3年,西武多摩湖線/国分寺駅 歩4分,国分寺,15.5,0.5,16.0
賃貸マンション,SAKURA MENSHIN,ＪＲ総武線/亀戸駅 歩5分,亀戸,13.3,0.7,14.0
賃貸マンション,東京メトロ丸ノ内線 新中野駅 12階建 築6年,東京メトロ丸ノ内線/新中野駅 歩2分,新中野,18.2,0.8,19.0
賃貸マンション,東京メトロ丸ノ内線 新中野駅 12階建 築6年,東京メトロ丸ノ内線/新中野駅 歩2分,新中野,21.8,1.0,22.8
賃貸マンション,西武多摩湖線 国分寺駅 5階建 築3年,西武多摩湖線/国分寺駅 歩4分,国分寺,15.5,0.5,16.0
賃貸マンション,SAKURA MENSHIN,ＪＲ総武線/亀戸駅 歩5分,亀戸,13.3,0.7,14.0
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,21.0,2.0,23.0
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,20.6,3.0,23.6
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,20.7,3.0,23.7
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,21.8,2.0,23.8
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,22.0,2.0,24.0
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,23.9,1.1,25.0
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,24.5,1.1,25.6
賃貸マンション,Log浅草橋,ＪＲ総武線/浅草橋駅 歩4分,浅草橋,24.6,1.1,25.700000000000003
賃貸マンション,GRAN　PASEO菊川II,都営新宿線/菊川駅 歩3分,菊川,18.5,1.0,19.5
賃貸マンション,GRAN　PASEO菊川II,都営新宿線/菊川駅 歩3分,菊川,18.6,1.0,19.6
